"nom_complet","cd_ref","id_rang","regne","group1_inpn","group2_inpn","classe","ordre","famille","premiere_obs_commune","derniere_obs_commune","nbre_observations_commune","premiere_obs_pnm","derniere_obs_pnm","nbre_observations_pnm"
"Euchalcia variabilis (Piller, 1783)",249141,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1903-07-16,2021-08-14,46
"Eurois occulta (Linnaeus, 1758)",249260,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-07-29,2020-08-02,16
"Hada plebeja (Linnaeus, 1760)",249493,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2002-07-07,2021-07-02,61
"Hadena caesia (Denis & Schiffermüller, 1775)",249485,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2021-07-04,56
"Hadena compta (Denis & Schiffermüller, 1775)",249478,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1987-07-01,2021-07-04,38
"Hadena confusa (Hufnagel, 1766)",249479,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1987-07-01,2021-07-03,30
"Hecatera weissi (Draudt, 1934)",345844,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2018-05-11,2018-05-12,2
"Heliothis peltigera (Denis & Schiffermüller, 1775)",249323,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-09-15,2018-07-19,35
"Hoplodrina octogenaria (Goeze, 1781)",249425,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-07-13,2021-07-02,52
"Hoplodrina respersa (Denis & Schiffermüller, 1775)",249429,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2020-07-10,52
"Lacanobia thalassina (Hufnagel, 1766)",249460,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2021-07-03,17
"Lamprosticta culta (Denis & Schiffermüller, 1775)",249730,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2007-07-15,2021-07-04,19
"Lasionhada proxima (Hübner, 1809)",822895,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2021-07-03,73
"Leucania comma (Linnaeus, 1760)",249563,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2021-07-04,84
"Melanchra persicariae (Linnaeus, 1760)",249454,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2007-07-15,2015-07-11,6
"Mniotype adusta (Esper, 1790)",249598,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2021-07-04,45
"Mythimna albipuncta (Denis & Schiffermüller, 1775)",249557,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2004-05-14,2021-07-03,34
"Mythimna conigera (Denis & Schiffermüller, 1775)",249546,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1758-01-01,2021-07-04,95
"Mythimna ferrago (Fabricius, 1787)",249558,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1964-08-06,2020-08-02,96
"Mythimna l-album (Linnaeus, 1767)",249561,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1995-07-19,2019-10-12,47
"Mythimna unipuncta (Haworth, 1809)",249552,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2008-06-28,2020-07-10,5
"Mythimna vitellina (Hübner, 1808)",249551,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2004-05-15,2018-09-14,26
"Noctua comes Hübner, 1813",249249,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-09-15,2021-07-02,59
"Noctua fimbriata (Schreber, 1759)",249250,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1985-07-01,2021-07-04,93
"Noctua interjecta Hübner, 1803",249254,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-08-10,2017-09-11,11
"Noctua interposita (Hübner, 1790)",249248,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2017-09-12,2021-07-04,5
"Noctua janthe (Borkhausen, 1792)",249253,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-08-10,2021-07-03,40
"Noctua janthina Denis & Schiffermüller, 1775",249252,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2003-07-10,2019-07-18,19
"Noctua tirrenica Biebinger, Speidel & Hanigk, 1983",249251,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-07-13,2018-09-14,7
"Oligia latruncula (Denis & Schiffermüller, 1775)",249339,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1987-07-01,2021-07-04,33
"Oligia strigilis (Linnaeus, 1758)",249337,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1987-07-01,2021-07-03,46
"Oligia versicolor (Borkhausen, 1792)",249338,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1988-07-01,2019-07-05,38
"Pachetra sagittigera (Hufnagel, 1766)",249453,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1988-07-01,2021-07-04,55
"Papestra biren (Goeze, 1781)",249452,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2018-07-24,33
"Peridroma saucia (Hübner, 1808)",249162,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1988-07-01,2019-03-30,14
"Polia bombycina (Hufnagel, 1766)",249448,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2020-08-02,39
"Polia hepatica (Clerck, 1759)",249449,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1758-01-01,2021-07-03,5
"Polia nebulosa (Hufnagel, 1766)",249450,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-07-13,2021-07-04,24
"Polyphaenis sericata (Esper, 1787)",249511,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1995-07-19,2019-07-19,31
"Rhyacia helvetina (Boisduval, 1833)",249243,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2021-07-02,26
"Rusina ferruginea (Esper, 1785)",249507,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1987-07-01,2021-07-03,64
"Shargacucullia lychnitis (Rambur, 1833)",249695,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-08-10,2000-08-10,1
"Sideridis reticulata (Goeze, 1781)",249446,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1987-07-01,2021-07-04,72
"Standfussiana lucernea cataleuca (Boisduval, 1833)",253373,SSES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2007-07-14,2011-07-18,3
"Syngrapha ain (Hochenwarth, 1785)",249132,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1923-01-01,2021-07-04,57
"Syngrapha interrogationis (Linnaeus, 1758)",249133,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,1994-07-13,2018-08-22,8
"Xestia ashworthii candelarum (Staudinger, 1871)",253370,SSES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2003-07-30,2017-07-20,28
"Xestia c-nigrum (Linnaeus, 1758)",249219,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2000-08-10,2019-10-12,35
"Xestia triangulum (Hufnagel, 1766)",249221,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Noctuidae,,,,2003-07-06,2021-07-03,17
"Bena bicolorana (Fuessly, 1775)",249854,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nolidae,,,,2000-07-13,2019-07-19,17
"Meganola strigula (Denis & Schiffermüller, 1775)",249841,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nolidae,,,,2008-06-29,2018-06-15,4
"Nola cucullatella (Linnaeus, 1758)",249830,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nolidae,,,,1923-01-01,2017-07-01,7
"Harpyia milhauseri (Fabricius, 1775)",249030,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Notodontidae,,,,2000-05-04,2020-06-26,23
"Stauropus fagi (Linnaeus, 1758)",54570,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Notodontidae,,,,2000-05-04,2022-05-18,42
"Thaumetopoea pityocampa (Denis & Schiffermüller, 1775)",54674,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Notodontidae,2017-05-07,2018-06-21,7,1995-07-19,2022-04-11,137
"Aglais urticae (Linnaeus, 1758)",53754,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1975-07-24,2022-04-29,43,1954-07-11,2022-06-17,2003
"Aphantopus hyperantus (Linnaeus, 1758)",219799,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1998-07-09,2020-07-09,15,1936-07-13,2021-07-25,149
"Argynnis paphia (Linnaeus, 1758)",53878,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1994-08-20,2021-07-25,26,1939-08-06,2022-06-27,953
"Boloria dia (Linnaeus, 1767)",219818,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2011-06-26,2020-08-07,10,1943-04-15,2022-06-24,391
"Boloria euphrosyne (Linnaeus, 1758)",219815,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1958-06-01,2019-07-30,40,1943-05-15,2022-06-27,760
"Boloria graeca (Staudinger, 1870)",53928,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1950-07-01,2020-08-04,28,1943-07-08,2021-08-18,223
"Boloria napaea (Hoffmannsegg, 1804)",53923,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2015-07-11,2018-08-01,8,1954-08-16,2021-08-11,375
"Boloria pales (Denis & Schiffermüller, 1775)",53918,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1976-07-17,2016-08-09,23,1923-01-01,2021-08-20,559
"Boloria selene (Denis & Schiffermüller, 1775)",219817,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2019-07-30,2019-07-30,2,2017-07-01,2019-07-30,3
"Boloria titania (Esper, 1793)",219816,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1916-06-10,2020-06-29,31,1916-06-10,2021-08-11,627
"Brenthis daphne (Denis & Schiffermüller, 1775)",646236,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1998-07-09,2019-07-14,11,1943-06-23,2022-06-24,424
"Brenthis ino (Rottemburg, 1775)",53915,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,,,,1936-07-19,2021-08-11,172
"Brintesia circe (Fabricius, 1775)",53367,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2003-07-10,2020-08-14,27,1943-08-03,2022-06-23,891
"Coenonympha arcania darwiniana Staudinger, 1871",837239,SSES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,,,,,,
"Coenonympha arcania (Linnaeus, 1760)",53661,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1986-06-17,2021-07-25,66,1923-07-18,2022-06-24,1404
"Coenonympha dorus (Esper, 1782)",53640,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1982-07-23,2020-08-11,12,1923-01-01,2021-08-03,288
"Coenonympha glycerion (Borkhausen, 1788)",53663,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1963-07-16,2017-07-13,17,1923-01-01,2022-06-27,669
"Coenonympha macromma Turati & Verity, 1911",833332,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1976-07-17,2018-08-01,17,1923-01-01,2021-08-03,439
"Coenonympha pamphilus (Linnaeus, 1758)",53623,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1986-06-17,2020-08-14,35,1952-05-12,2022-04-27,1441
"Erebia alberganus (Prunner, 1798)",647038,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1968-07-15,2021-07-25,48,1923-01-01,2022-06-27,1561
"Erebia arvernensis Oberthür, 1908",219802,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1986-08-25,2020-09-26,64,1923-01-01,2021-08-22,1507
"Erebia epiphron (Knoch, 1783)",53467,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1916-07-08,2019-08-09,46,1916-07-08,2022-06-26,741
"Erebia euryale (Esper, 1805)",53451,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1976-07-17,2021-07-25,61,1923-07-18,2021-08-15,1093
"Erebia ligea (Linnaeus, 1758)",53449,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1951-07-15,2021-07-25,29,1951-07-15,2021-08-11,442
"Erebia melampus (Fuessly, 1775)",53479,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2016-08-09,2016-08-09,1,1923-01-01,2020-07-06,71
"Erebia meolans (Prunner, 1798)",647125,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1943-07-08,2020-07-01,25,1923-01-01,2021-08-07,450
"Erebia mnestra (Hübner, 1804)",53518,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,,,,1923-01-01,2018-08-07,4
"Euphydryas cynthia (Denis & Schiffermüller, 1775)",53859,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1950-07-02,2013-07-26,16,1923-01-01,2022-05-30,345
"Fabriciana adippe (Denis & Schiffermüller, 1775)",53902,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2000-06-27,2021-07-25,13,1943-07-08,2021-07-29,536
"Fabriciana niobe (Linnaeus, 1758)",53895,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1986-08-25,2017-07-23,40,1923-01-01,2022-06-24,889
"Hipparchia alcyone (Denis & Schiffermüller, 1775)",53379,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,,,,1913-07-01,2019-06-19,23
"Hipparchia fagi (Scopoli, 1763)",53376,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1932-08-02,2013-07-25,3,1900-01-01,2020-07-02,141
"Hipparchia genava (Fruhstorfer, 1908)",219807,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1914-07-27,2021-07-25,14,1903-08-12,2021-08-09,305
"Issoria lathonia (Linnaeus, 1758)",53908,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1998-07-09,2022-02-02,56,1953-07-25,2022-06-17,930
"Lasiommata maera (Linnaeus, 1758)",53609,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1954-06-19,2021-07-25,29,1954-06-19,2022-06-27,1116
"Lasiommata megera (Linnaeus, 1767)",53604,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2006-08-01,2020-08-11,20,1954-09-24,2022-06-09,1108
"Lasiommata petropolitana (Fabricius, 1787)",53611,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1982-07-09,1988-05-20,2,1970-06-07,2022-06-10,204
"Limenitis camilla (Linnaeus, 1764)",53770,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2003-07-10,2003-07-10,2,2002-08-15,2021-08-10,106
"Limenitis populi (Linnaeus, 1758)",53765,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2013-07-07,2013-07-07,2,1969-06-21,2019-07-06,51
"Limenitis reducta Staudinger, 1901",53767,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1975-07-14,2014-06-22,8,1960-09-11,2021-08-23,408
"Maniola jurtina (Linnaeus, 1758)",53668,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1986-06-17,2021-07-25,37,1954-07-02,2021-08-29,1019
"Melanargia galathea (Linnaeus, 1758)",53700,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1968-06-25,2021-07-25,81,1953-07-27,2022-06-28,3301
"Melitaea athalia (Rottemburg, 1775)",219812,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1986-08-25,2014-07-19,2,1952-07-02,2021-07-26,200
"Melitaea cinxia (Linnaeus, 1758)",53817,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1976-07-17,2014-08-26,16,1923-01-01,2022-06-17,586
"Melitaea deione (Geyer, 1832)",219808,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1916-06-20,2020-08-05,15,1908-07-01,2021-06-21,313
"Melitaea diamina (Lang, 1789)",53821,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1972-07-09,2018-07-23,5,1936-07-19,2021-08-11,372
"Melitaea didyma (Esper, 1778)",53794,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1970-06-27,2020-06-01,36,1927-07-01,2022-06-27,1357
"Melitaea nevadensis Oberthür, 1904",392382,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2000-06-27,2021-07-25,27,1936-07-16,2021-07-25,845
"Melitaea parthenoides Keferstein, 1851",219810,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2010-07-15,2019-06-26,3,1910-01-01,2022-06-17,269
"Melitaea phoebe (Denis & Schiffermüller, 1775)",53811,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1975-05-24,2021-07-25,23,1943-07-12,2022-06-28,1014
"Melitaea varia Meyer-Dür, 1851",219809,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1950-07-02,2018-08-01,29,1910-01-01,2020-08-06,336
"Nymphalis polychloros (Linnaeus, 1758)",53727,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1975-07-24,2014-08-21,6,1964-08-02,2022-04-19,167
"Pararge aegeria (Linnaeus, 1758)",53595,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2012-05-14,2021-07-25,9,1964-07-18,2022-06-10,609
"Polygonia c-album (Linnaeus, 1758)",53759,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,2003-07-10,2020-06-14,17,1963-09-15,2022-06-27,711
"Satyrus actaea (Esper, 1781)",53356,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1929-07-20,2020-08-08,6,1920-07-20,2021-08-03,139
"Satyrus ferula (Fabricius, 1793)",53358,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1932-07-17,2020-08-14,38,1920-07-01,2021-08-29,919
"Speyeria aglaja (Linnaeus, 1758)",820680,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1986-08-25,2021-07-25,32,1919-04-01,2022-06-01,1096
"Vanessa atalanta (Linnaeus, 1758)",53741,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1975-07-24,2021-07-25,43,1964-08-04,2022-06-10,1133
"Vanessa cardui (Linnaeus, 1758)",53747,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Nymphalidae,1975-07-14,2021-07-25,45,1953-07-25,2022-06-27,1574
"Alabonia staintoniella (Zeller, 1850)",246175,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Oecophoridae,,,,2000-07-13,2018-07-11,7
"Crassa tinctella (Hübner, 1796)",246185,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Oecophoridae,,,,2021-07-02,2021-07-02,1
"Crassa unitella (Hübner, 1796)",246186,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Oecophoridae,,,,2000-07-13,2018-07-19,5
"Harpella forficella (Scopoli, 1763)",246173,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Oecophoridae,,,,2001-08-22,2008-07-10,4
"Herrichia excelsella Staudinger, 1871",246188,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Oecophoridae,,,,2000-07-13,2015-06-11,5
"Pleurota aristella (Linnaeus, 1767)",246225,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Oecophoridae,,,,1989-03-29,2021-07-02,27
"Pleurota pungitiella Herrich-Schäffer, 1854",246224,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Oecophoridae,,,,2001-06-11,2021-07-02,23
"Iphiclides podalirius (Linnaeus, 1758)",54475,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Papilionidae,1972-07-23,2021-07-25,44,1961-07-01,2022-06-29,1403
"Papilio alexanor Esper, 1800",54472,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Papilionidae,1917-07-04,2019-07-14,11,1917-07-04,2021-07-23,154
"Papilio machaon Linnaeus, 1758",54468,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Papilionidae,1972-07-10,2021-07-25,38,1954-07-04,2022-06-27,1373
"Parnassius apollo (Linnaeus, 1758)",54496,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Papilionidae,1907-06-22,2021-07-01,60,1896-06-01,2022-06-27,2762
"Parnassius corybas Fischer de Waldheim, 1823",716523,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Papilionidae,1914-07-08,1959-06-30,4,1897-07-01,2022-06-21,274
"Parnassius mnemosyne (Linnaeus, 1758)",54502,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Papilionidae,1972-07-09,2020-07-01,10,1912-07-11,2022-06-29,295
"Anthocharis cardamines (Linnaeus, 1758)",54451,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1972-07-13,2020-06-01,46,1934-07-23,2022-06-19,1661
"Aporia crataegi (Linnaeus, 1758)",54339,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1970-07-11,2021-07-25,58,1923-07-17,2022-06-27,2448
"Colias alfacariensis Ribbe, 1905",219826,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1980-08-17,2021-07-25,35,1953-07-13,2022-06-17,1077
"Colias crocea (Geoffroy in Fourcroy, 1785)",641941,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1986-06-17,2021-07-25,39,1951-08-05,2022-06-28,1645
"Colias phicomone (Esper, 1780)",54397,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1950-07-02,2017-07-13,26,1906-07-27,2021-08-11,838
"Gonepteryx cleopatra (Linnaeus, 1767)",54419,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1970-07-11,2021-07-25,44,1943-07-05,2022-06-27,1034
"Gonepteryx rhamni (Linnaeus, 1758)",54417,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1950-07-02,2021-07-25,51,1950-07-02,2022-06-27,1747
"Leptidea sinapis (Linnaeus, 1758)",54376,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1986-07-12,2021-07-25,13,1964-08-01,2022-06-10,512
"Pieris brassicae (Linnaeus, 1758)",54342,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1972-07-09,2020-08-02,40,1964-08-02,2020-08-26,810
"Pieris bryoniae (Hübner, 1800)",608277,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1983-07-14,2019-07-30,8,1923-01-01,2022-06-27,427
"Pieris mannii (Mayer, 1851)",219830,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1986-08-25,2021-07-25,9,1964-08-09,2021-07-25,151
"Pieris napi (Linnaeus, 1758)",219833,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1986-07-12,2021-07-25,12,1954-06-14,2022-06-17,781
"Pieris rapae (Linnaeus, 1758)",219831,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,1986-07-12,2021-07-25,17,1960-07-02,2021-08-24,671
"Pontia daplidice (Linnaeus, 1758)",54362,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pieridae,2012-05-14,2012-05-14,1,1943-07-04,2021-08-27,315
"Plutella xylostella (Linnaeus, 1758)",245818,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Plutellidae,,,,2000-05-04,2020-07-07,45
"Amblyptilia acanthadactyla (Hübner, 1813)",247855,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pterophoridae,,,,2001-06-28,2015-06-11,4
"Amblyptilia punctidactyla (Haworth, 1811)",247856,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pterophoridae,,,,2011-08-31,2011-08-31,1
"Cnaemidophorus rhododactylus (Denis & Schiffermüller, 1775)",701411,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pterophoridae,,,,2000-07-13,2019-07-04,12
"Crombrugghia distans (Zeller, 1847)",247826,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pterophoridae,,,,,,
"Hellinsia osteodactyla (Zeller, 1841)",714852,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pterophoridae,,,,2008-07-13,2016-07-17,3
"Hellinsia tephradactyla (Hübner, 1813)",247778,ES,Animalia,Arthropodes,Insectes,Hexapoda,Lepidoptera,Pterophoridae,,,,2000-07-13,2014-07-21,2
